155027m:237310-238039(-)	C0033	80.000	25	5	0	139	213	530387	530461	1.07e-12	50.6
155027m:237310-238039(-)	C0033	63.158	19	7	0	277	333	530531	530587	1.07e-12	33.6
155027m:237310-238039(-)	C0033	85.714	7	1	0	212	232	530460	530480	1.07e-12	23.5
155027m:237310-238039(-)	C0033	93.750	16	1	0	350	303	530604	530557	2.92e-05	34.0
155027m:237310-238039(-)	C0033	80.000	15	3	0	182	138	530430	530386	2.92e-05	31.3
182389m:103531-104146(-)	C0033	67.470	83	27	0	109	357	343048	343296	1.78e-42	138
182389m:103531-104146(-)	C0033	55.263	38	17	0	340	453	343300	343413	1.78e-42	52.8
182389m:103531-104146(-)	C0033	56.180	89	39	0	374	108	343313	343047	5.67e-26	116
182389m:103531-104146(-)	C0033	49.412	85	43	0	101	355	343040	343294	1.16e-19	86.8
182389m:103531-104146(-)	C0033	57.143	28	12	0	28	111	342782	342865	1.16e-19	36.3
182389m:103531-104146(-)	C0033	73.333	15	4	0	344	388	1092548	1092592	1.16e-19	32.2
182389m:103531-104146(-)	C0033	50.588	85	42	0	354	100	343293	343039	3.01e-18	84.0
182389m:103531-104146(-)	C0033	69.231	13	4	0	386	348	343346	343308	3.01e-18	26.3
182389m:103531-104146(-)	C0033	52.083	48	23	0	450	307	343410	343267	2.57e-08	58.3
182389m:103531-104146(-)	C0033	36.111	36	23	0	284	391	202331	202224	1.25e-04	38.6
182389m:103531-104146(-)	C0033	60.000	20	8	0	168	227	202504	202445	1.25e-04	24.9
182389m:103531-104146(-)	C0033	43.333	30	17	0	284	373	896264	896353	3.52e-04	39.6
182389m:103531-104146(-)	C0033	55.000	20	9	0	68	127	503478	503537	3.52e-04	34.5
182389m:103531-104146(-)	C0050	45.000	20	11	0	320	379	441950	442009	7.20e-07	31.3
182389m:103531-104146(-)	C0050	57.143	21	9	0	165	227	441688	441750	7.20e-07	29.5
182389m:103531-104146(-)	C0050	33.333	21	14	0	284	346	441861	441923	7.20e-07	26.7
182389m:103531-104146(-)	C0050	47.619	21	11	0	299	361	554752	554690	0.008	36.3
182389m:103531-104146(-)	C0050	57.895	19	8	0	263	319	620834	620778	0.008	32.2
182389m:103531-104146(-)	C0003	40.000	35	21	0	251	355	4498570	4498674	7.75e-06	40.5
182389m:103531-104146(-)	C0003	52.174	23	11	0	190	258	4498422	4498490	7.75e-06	27.2
182389m:103531-104146(-)	C0003	39.286	28	17	0	221	304	3224464	3224547	0.001	29.5
182389m:103531-104146(-)	C0003	50.000	12	6	0	20	55	3224410	3224445	0.001	23.5
182389m:103531-104146(-)	C0003	71.429	7	2	0	95	115	3224440	3224460	0.001	22.6
182389m:103531-104146(-)	C0001	64.706	17	6	0	344	394	1664258	1664208	2.35e-05	39.1
182389m:103531-104146(-)	C0001	43.478	23	13	0	278	346	2886688	2886620	2.35e-05	36.3
182389m:103531-104146(-)	C0001	34.146	41	27	0	23	145	3562276	3562154	2.35e-05	34.1
182389m:103531-104146(-)	C0001	52.941	17	8	0	254	304	3659199	3659249	3.29e-04	26.7
182389m:103531-104146(-)	C0001	40.000	20	12	0	344	403	3659229	3659288	3.29e-04	26.3
182389m:103531-104146(-)	C0001	88.889	9	1	0	186	212	3659125	3659151	3.29e-04	24.4
182389m:103531-104146(-)	C0001	46.667	15	8	0	296	340	6045757	6045713	0.001	26.7
182389m:103531-104146(-)	C0001	53.846	13	6	0	329	367	6045607	6045569	0.001	24.4
182389m:103531-104146(-)	C0001	41.176	17	10	0	254	304	6045835	6045785	0.001	24.0
182389m:103531-104146(-)	C0001	48.387	31	16	0	281	373	6018867	6018775	0.001	41.8
182389m:103531-104146(-)	C0001	50.000	20	10	0	347	406	2080342	2080283	0.001	32.2
182389m:103531-104146(-)	C0001	39.394	33	20	0	254	352	4976942	4977040	0.002	40.0
182389m:103531-104146(-)	C0001	38.235	34	21	0	14	115	4816917	4817018	0.002	33.6
182389m:103531-104146(-)	C0001	66.667	15	5	0	183	227	2606365	2606321	0.002	25.8
182389m:103531-104146(-)	C0001	47.368	19	10	0	344	400	2606176	2606120	0.002	24.9
182389m:103531-104146(-)	C0001	45.455	22	12	0	248	313	2606323	2606258	0.002	23.5
182389m:103531-104146(-)	C0001	38.889	36	22	0	254	361	268503	268610	0.004	36.8
182389m:103531-104146(-)	C0001	57.143	21	9	0	344	406	1334285	1334347	0.004	35.9
182389m:103531-104146(-)	C0001	35.000	40	26	0	150	269	2212355	2212474	0.004	25.8
182389m:103531-104146(-)	C0001	47.059	17	9	0	257	307	2212592	2212642	0.004	25.4
182389m:103531-104146(-)	C0001	31.579	19	13	0	335	391	2212622	2212678	0.004	22.1
182389m:103531-104146(-)	C0001	52.632	19	9	0	305	361	5972516	5972572	0.006	39.6
182389m:103531-104146(-)	C0001	40.741	27	16	0	68	148	1814102	1814182	0.006	32.2
182389m:103531-104146(-)	C0001	45.000	20	11	0	350	409	1274247	1274306	0.007	32.2
182389m:103531-104146(-)	C0001	50.000	14	7	0	269	310	1274208	1274249	0.007	24.9
182389m:103531-104146(-)	C0001	51.515	33	16	0	278	180	4889135	4889233	0.008	37.7
182389m:103531-104146(-)	C0001	48.148	27	14	0	360	280	3732802	3732882	0.008	33.6
182389m:103531-104146(-)	C0035	64.286	14	5	0	251	292	415446	415487	4.03e-05	29.9
182389m:103531-104146(-)	C0035	33.333	24	16	0	329	400	415593	415664	4.03e-05	26.7
182389m:103531-104146(-)	C0035	50.000	16	8	0	296	343	415539	415586	4.03e-05	24.4
182389m:103531-104146(-)	C0035	50.000	14	7	0	287	328	453683	453642	0.002	26.7
182389m:103531-104146(-)	C0035	66.667	12	4	0	266	301	453740	453705	0.002	25.4
182389m:103531-104146(-)	C0035	43.750	16	9	0	362	409	453593	453546	0.002	23.1
182389m:103531-104146(-)	C0035	31.746	63	43	0	356	168	5492	5680	0.004	39.1
182389m:103531-104146(-)	C0035	45.455	22	12	0	134	69	147891	147956	0.004	31.3
182389m:103531-104146(-)	C0048	45.161	31	17	0	399	307	85314	85406	5.51e-05	34.5
182389m:103531-104146(-)	C0048	45.161	31	17	0	264	172	445420	445512	5.51e-05	34.5
182389m:103531-104146(-)	C0048	55.000	20	9	0	306	247	243722	243781	5.51e-05	33.6
182389m:103531-104146(-)	C0048	40.625	32	19	0	308	403	85405	85310	0.001	35.9
182389m:103531-104146(-)	C0048	50.000	18	9	0	260	313	368867	368814	0.001	31.3
182389m:103531-104146(-)	C0048	71.429	14	4	0	183	224	509176	509135	0.001	30.9
182389m:103531-104146(-)	C0002	39.474	38	23	0	287	400	984166	984053	6.23e-05	38.2
182389m:103531-104146(-)	C0002	34.146	41	27	0	153	275	2527916	2527794	6.23e-05	35.4
182389m:103531-104146(-)	C0002	32.432	37	25	0	2	112	3787806	3787696	6.23e-05	33.6
182389m:103531-104146(-)	C0002	29.126	103	73	0	380	72	1422942	1423250	4.80e-04	44.1
182389m:103531-104146(-)	C0002	46.429	28	15	0	284	367	2736818	2736735	0.002	35.9
182389m:103531-104146(-)	C0002	61.111	18	7	0	350	403	1502320	1502267	0.002	33.1
182389m:103531-104146(-)	C0002	56.250	16	7	0	257	304	4562330	4562283	0.002	32.7
182389m:103531-104146(-)	C0002	40.000	45	27	0	269	135	125727	125593	0.005	36.8
182389m:103531-104146(-)	C0002	35.000	40	26	0	377	258	2714972	2714853	0.005	35.0
182389m:103531-104146(-)	C0002	41.026	39	23	0	263	379	4442742	4442626	0.006	40.5
182389m:103531-104146(-)	C0002	41.379	29	17	0	302	388	3004090	3004176	0.010	33.6
182389m:103531-104146(-)	C0002	31.250	32	22	0	296	391	4768829	4768924	0.010	29.9
182389m:103531-104146(-)	C0002	45.000	20	11	0	162	221	4768673	4768732	0.010	26.7
182389m:103531-104146(-)	C0002	87.500	8	1	0	281	304	3004033	3004056	0.010	23.1
182389m:103531-104146(-)	C0015	39.394	33	20	0	305	403	1875721	1875819	6.64e-05	36.3
182389m:103531-104146(-)	C0015	40.000	25	15	0	248	322	1875658	1875732	6.64e-05	28.1
182389m:103531-104146(-)	C0015	36.364	33	21	0	284	382	1695998	1695900	0.003	41.4
182389m:103531-104146(-)	C0060	43.333	30	17	0	254	343	489790	489879	7.06e-05	40.0
182389m:103531-104146(-)	C0060	45.833	24	13	0	335	406	588506	588577	7.06e-05	30.9
182389m:103531-104146(-)	C0060	33.333	42	28	0	35	160	7582	7707	7.06e-05	30.4
182389m:103531-104146(-)	C0060	45.161	31	17	0	263	355	153449	153357	0.007	37.7
182389m:103531-104146(-)	C0060	45.833	24	13	0	335	406	79728	79657	0.007	30.9
182389m:103531-104146(-)	C0022	55.000	20	9	0	239	298	394360	394301	7.63e-05	36.3
182389m:103531-104146(-)	C0022	55.556	18	8	0	284	337	287180	287127	7.63e-05	36.3
182389m:103531-104146(-)	C0022	32.075	53	36	0	70	228	1362236	1362078	7.63e-05	31.3
182389m:103531-104146(-)	C0022	60.000	20	8	0	329	388	796712	796653	0.004	33.6
182389m:103531-104146(-)	C0022	44.000	25	14	0	150	224	796828	796754	0.004	24.4
182389m:103531-104146(-)	C0022	46.154	26	14	0	311	388	882472	882549	0.006	29.5
182389m:103531-104146(-)	C0022	42.857	35	20	0	190	294	882327	882431	0.006	28.1
182389m:103531-104146(-)	C0009	45.455	33	18	0	305	403	1066140	1066042	8.56e-05	40.9
182389m:103531-104146(-)	C0009	43.243	37	21	0	191	301	1100518	1100408	8.56e-05	36.3
182389m:103531-104146(-)	C0009	40.000	25	15	0	257	331	336710	336784	0.002	36.8
182389m:103531-104146(-)	C0009	46.154	26	14	0	326	403	2237876	2237953	0.002	35.9
182389m:103531-104146(-)	C0009	66.667	15	5	0	356	400	1217909	1217865	0.003	26.7
182389m:103531-104146(-)	C0009	42.105	19	11	0	314	370	1217972	1217916	0.003	24.0
182389m:103531-104146(-)	C0009	64.286	14	5	0	172	213	1218081	1218040	0.003	23.1
182389m:103531-104146(-)	C0018	43.182	44	25	0	269	400	1389040	1389171	1.35e-04	46.0
182389m:103531-104146(-)	C0018	35.417	48	31	0	290	147	1758740	1758883	0.002	34.1
182389m:103531-104146(-)	C0018	56.250	16	7	0	111	64	1758886	1758933	0.002	24.9
182389m:103531-104146(-)	C0018	45.714	35	19	0	269	373	1835317	1835421	0.006	40.5
182389m:103531-104146(-)	C0057	52.174	23	11	0	335	403	121698	121630	1.35e-04	35.0
182389m:103531-104146(-)	C0057	35.714	28	18	0	215	298	381521	381438	1.35e-04	33.6
182389m:103531-104146(-)	C0057	45.455	22	12	0	296	361	201269	201204	1.35e-04	31.8
182389m:103531-104146(-)	C0057	40.625	32	19	0	269	364	217277	217182	0.001	36.8
182389m:103531-104146(-)	C0057	30.233	43	30	0	160	288	217404	217276	0.001	23.5
182389m:103531-104146(-)	C0032	34.043	47	31	0	278	418	212793	212653	1.45e-04	40.9
